unique_id,1,2,3
"Organic Nitrogen_K12525_Methionine biosynthesis, apartate => homoserine => methionine",0,0.03125,0
"Organic Nitrogen_K12526_Methionine biosynthesis, apartate => homoserine => methionine",0,0.0625,0.076923077
Organic Nitrogen_K00558_Methionine degradation,0.333333333,0.40625,0.461538462
Organic Nitrogen_K00789_Methionine degradation,7.958333333,11.03125,17.76923077
Organic Nitrogen_K01251_Methionine degradation,8.125,10.90625,18.53846154
Organic Nitrogen_K01697_Methionine degradation,3.416666667,3.71875,4.769230769
Organic Nitrogen_K10150_Methionine degradation,0,0,0
Organic Nitrogen_K17398_Methionine degradation,0,0,0
Organic Nitrogen_K17399_Methionine degradation,0,0,0
Organic Nitrogen_K00024_Methylaspartate cycle,5.5,7.34375,11.23076923
Organic Nitrogen_K00031_Methylaspartate cycle,5.333333333,5.96875,8.538461538
Organic Nitrogen_K00261_Methylaspartate cycle,1.666666667,1.4375,2.846153846
Organic Nitrogen_K01647_Methylaspartate cycle,5.666666667,7.71875,13.07692308
Organic Nitrogen_K01681_Methylaspartate cycle,2.958333333,2.71875,8.230769231
Organic Nitrogen_K01846_Methylaspartate cycle,0,0,0
Organic Nitrogen_K04835_Methylaspartate cycle,0,0,0
Organic Nitrogen_K14449_Methylaspartate cycle,0.708333333,0.59375,0.230769231
Organic Nitrogen_K19268_Methylaspartate cycle,0,0,0
Organic Nitrogen_K19280_Methylaspartate cycle,0,0,0
Organic Nitrogen_K19281_Methylaspartate cycle,0,0,0
Organic Nitrogen_K19282_Methylaspartate cycle,0,0,0
"Organic Nitrogen_K00145_Ornithine biosynthesis, glutamate => ornithine",5.375,8.125,13.38461538
"Organic Nitrogen_K00618_Ornithine biosynthesis, glutamate => ornithine",0,0,0
"Organic Nitrogen_K00619_Ornithine biosynthesis, glutamate => ornithine",0.125,0.15625,1
"Organic Nitrogen_K00620_Ornithine biosynthesis, glutamate => ornithine",4.125,6.8125,12.84615385
"Organic Nitrogen_K00818_Ornithine biosynthesis, glutamate => ornithine",0,0,0
"Organic Nitrogen_K00821_Ornithine biosynthesis, glutamate => ornithine",3.75,7.34375,12.30769231
"Organic Nitrogen_K00930_Ornithine biosynthesis, glutamate => ornithine",4.916666667,8.1875,13.46153846
"Organic Nitrogen_K01438_Ornithine biosynthesis, glutamate => ornithine",4.375,5.875,13.84615385
"Organic Nitrogen_K12659_Ornithine biosynthesis, glutamate => ornithine",0,0,0
"Organic Nitrogen_K14677_Ornithine biosynthesis, glutamate => ornithine",0,0,0
"Organic Nitrogen_K14681_Ornithine biosynthesis, glutamate => ornithine",0,0.03125,0
"Organic Nitrogen_K14682_Ornithine biosynthesis, glutamate => ornithine",1.583333333,2.5,3
"Organic Nitrogen_K22477_Ornithine biosynthesis, glutamate => ornithine",0.125,0.4375,1.076923077
"Organic Nitrogen_K22478_Ornithine biosynthesis, glutamate => ornithine",0,0,0
"Organic Nitrogen_K05828_Ornithine biosynthesis, mediated by LysW, glutamate => ornithine",0.666666667,0.28125,1.615384615
"Organic Nitrogen_K05829_Ornithine biosynthesis, mediated by LysW, glutamate => ornithine",0.708333333,0.25,1.538461538
"Organic Nitrogen_K05830_Ornithine biosynthesis, mediated by LysW, glutamate => ornithine",0.541666667,0.21875,1.230769231
"Organic Nitrogen_K05831_Ornithine biosynthesis, mediated by LysW, glutamate => ornithine",0.5,0.09375,0.307692308
"Organic Nitrogen_K19412_Ornithine biosynthesis, mediated by LysW, glutamate => ornithine",0,0,0
"Organic Nitrogen_K00832_Phenylalanine biosynthesis, chorismate => phenylalanine",0,0,0
"Organic Nitrogen_K00838_Phenylalanine biosynthesis, chorismate => phenylalanine",0,0,0
"Organic Nitrogen_K01713_Phenylalanine biosynthesis, chorismate => phenylalanine",0.875,1.125,1.307692308
"Organic Nitrogen_K01850_Phenylalanine biosynthesis, chorismate => phenylalanine",0,0,0.538461538
"Organic Nitrogen_K04092_Phenylalanine biosynthesis, chorismate => phenylalanine",1.833333333,1.6875,3.230769231
"Organic Nitrogen_K04093_Phenylalanine biosynthesis, chorismate => phenylalanine",0.083333333,0.0625,0.307692308
"Organic Nitrogen_K04516_Phenylalanine biosynthesis, chorismate => phenylalanine",1.208333333,1.71875,0.076923077
"Organic Nitrogen_K04518_Phenylalanine biosynthesis, chorismate => phenylalanine",3.208333333,4.78125,5.538461538
"Organic Nitrogen_K05359_Phenylalanine biosynthesis, chorismate => phenylalanine",0,0,0
"Organic Nitrogen_K06208_Phenylalanine biosynthesis, chorismate => phenylalanine",0.166666667,1.03125,2.538461538
"Organic Nitrogen_K06209_Phenylalanine biosynthesis, chorismate => phenylalanine",0,0,0
"Organic Nitrogen_K13853_Phenylalanine biosynthesis, chorismate => phenylalanine",0,0,0
"Organic Nitrogen_K14170_Phenylalanine biosynthesis, chorismate => phenylalanine",2,4.15625,5
"Organic Nitrogen_K14187_Phenylalanine biosynthesis, chorismate => phenylalanine",0,0.03125,0
"Organic Nitrogen_K00147_Proline biosynthesis, glutamate => proline",4.125,7.09375,11.53846154
"Organic Nitrogen_K00286_Proline biosynthesis, glutamate => proline",5,9.125,14.61538462
"Organic Nitrogen_K00931_Proline biosynthesis, glutamate => proline",4.041666667,7.71875,12.61538462
"Organic Nitrogen_K12657_Proline biosynthesis, glutamate => proline",0,0,0
"Organic Nitrogen_K00207_Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",0,0,0
"Organic Nitrogen_K01431_Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",0.291666667,0.53125,3.076923077
"Organic Nitrogen_K01464_Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",1.958333333,2.5625,10.53846154
"Organic Nitrogen_K06016_Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",1.75,2.40625,8.461538462
"Organic Nitrogen_K17722_Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",1.291666667,1.75,0.846153846
"Organic Nitrogen_K17723_Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",1.291666667,1.71875,1.384615385
"Organic Nitrogen_K00058_Serine biosynthesis, glycerate-3P => serine",5.25,8.8125,19.23076923
"Organic Nitrogen_K00831_Serine biosynthesis, glycerate-3P => serine",6.666666667,8.375,13.23076923
"Organic Nitrogen_K01079_Serine biosynthesis, glycerate-3P => serine",4.25,4.78125,4.769230769
"Organic Nitrogen_K00014_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",6.708333333,9.09375,15.07692308
"Organic Nitrogen_K00800_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",6.916666667,9.625,17.15384615
"Organic Nitrogen_K00891_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",6.333333333,8.6875,13.30769231
"Organic Nitrogen_K01626_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",5.458333333,9.0625,13.15384615
"Organic Nitrogen_K01735_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",5.125,8.625,11.38461538
"Organic Nitrogen_K01736_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",8.458333333,11.125,17.92307692
"Organic Nitrogen_K03785_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",0,0,0
"Organic Nitrogen_K03786_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",6.083333333,7.5625,12.30769231
"Organic Nitrogen_K03856_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",0.166666667,0.21875,3.538461538
"Organic Nitrogen_K13829_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",0,0.03125,0.076923077
"Organic Nitrogen_K13830_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",0,0,0
"Organic Nitrogen_K13832_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",0.083333333,0.15625,1.153846154
"Organic Nitrogen_K13853_Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",0,0,0
"Organic Nitrogen_K00003_Threonine biosynthesis, aspartate => homoserine => threonine",5.208333333,8.1875,12.84615385
"Organic Nitrogen_K00133_Threonine biosynthesis, aspartate => homoserine => threonine",6.375,9.84375,13.38461538
"Organic Nitrogen_K00872_Threonine biosynthesis, aspartate => homoserine => threonine",1.375,2.59375,3.307692308
"Organic Nitrogen_K00928_Threonine biosynthesis, aspartate => homoserine => threonine",4.25,6.96875,11.07692308
"Organic Nitrogen_K01733_Threonine biosynthesis, aspartate => homoserine => threonine",7.25,10.875,26.07692308
"Organic Nitrogen_K02203_Threonine biosynthesis, aspartate => homoserine => threonine",1.75,3.375,5
"Organic Nitrogen_K02204_Threonine biosynthesis, aspartate => homoserine => threonine",1.083333333,1.75,2.461538462
"Organic Nitrogen_K12524_Threonine biosynthesis, aspartate => homoserine => threonine",0.875,1.09375,0.076923077
"Organic Nitrogen_K12525_Threonine biosynthesis, aspartate => homoserine => threonine",0,0.03125,0
"Organic Nitrogen_K12526_Threonine biosynthesis, aspartate => homoserine => threonine",0,0.0625,0.076923077
"Organic Nitrogen_K00766_Tryptophan biosynthesis, chorismate => tryptophan",6.541666667,10,15.38461538
"Organic Nitrogen_K01609_Tryptophan biosynthesis, chorismate => tryptophan",3.708333333,6.65625,9.769230769
"Organic Nitrogen_K01656_Tryptophan biosynthesis, chorismate => tryptophan",0,0,0
"Organic Nitrogen_K01657_Tryptophan biosynthesis, chorismate => tryptophan",4.833333333,7.90625,13
"Organic Nitrogen_K01658_Tryptophan biosynthesis, chorismate => tryptophan",5.666666667,8.6875,12.53846154
"Organic Nitrogen_K01694_Tryptophan biosynthesis, chorismate => tryptophan",0,0,0
"Organic Nitrogen_K01695_Tryptophan biosynthesis, chorismate => tryptophan",6.083333333,9.21875,14.61538462
"Organic Nitrogen_K01696_Tryptophan biosynthesis, chorismate => tryptophan",5.791666667,8.21875,14.30769231
"Organic Nitrogen_K01817_Tryptophan biosynthesis, chorismate => tryptophan",4.375,5.8125,11.92307692
"Organic Nitrogen_K06001_Tryptophan biosynthesis, chorismate => tryptophan",0.666666667,1,2.692307692
"Organic Nitrogen_K13497_Tryptophan biosynthesis, chorismate => tryptophan",0,0,0
"Organic Nitrogen_K13498_Tryptophan biosynthesis, chorismate => tryptophan",0,0.03125,0
"Organic Nitrogen_K13501_Tryptophan biosynthesis, chorismate => tryptophan",0,0,0
"Organic Nitrogen_K13503_Tryptophan biosynthesis, chorismate => tryptophan",0.291666667,0.28125,1.615384615
"Organic Nitrogen_K00210_Tyrosine biosynthesis, chorismate => tyrosine",0,0,0
"Organic Nitrogen_K00815_Tyrosine biosynthesis, chorismate => tyrosine",0,0,0
"Organic Nitrogen_K00832_Tyrosine biosynthesis, chorismate => tyrosine",0,0,0
"Organic Nitrogen_K00838_Tyrosine biosynthesis, chorismate => tyrosine",0,0,0
"Organic Nitrogen_K01850_Tyrosine biosynthesis, chorismate => tyrosine",0,0,0.538461538
"Organic Nitrogen_K04092_Tyrosine biosynthesis, chorismate => tyrosine",1.833333333,1.6875,3.230769231
"Organic Nitrogen_K04093_Tyrosine biosynthesis, chorismate => tyrosine",0.083333333,0.0625,0.307692308
"Organic Nitrogen_K04516_Tyrosine biosynthesis, chorismate => tyrosine",1.208333333,1.71875,0.076923077
"Organic Nitrogen_K04517_Tyrosine biosynthesis, chorismate => tyrosine",2.708333333,4.84375,10.76923077
"Organic Nitrogen_K06208_Tyrosine biosynthesis, chorismate => tyrosine",0.166666667,1.03125,2.538461538
"Organic Nitrogen_K06209_Tyrosine biosynthesis, chorismate => tyrosine",0,0,0
"Organic Nitrogen_K13853_Tyrosine biosynthesis, chorismate => tyrosine",0,0,0
"Organic Nitrogen_K14170_Tyrosine biosynthesis, chorismate => tyrosine",2,4.15625,5
"Organic Nitrogen_K14187_Tyrosine biosynthesis, chorismate => tyrosine",0,0.03125,0
"Organic Nitrogen_K00220_Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",1.458333333,2.09375,0.153846154
"Organic Nitrogen_K00832_Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",0,0,0
"Organic Nitrogen_K15226_Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",0.125,1.03125,0
"Organic Nitrogen_K15227_Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",0,0,0
"Organic Nitrogen_K15849_Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",0,0,0
"Organic Nitrogen_K00451_Tyrosine degradation, tyrosine => homogentisate",1.916666667,2.59375,2.461538462
"Organic Nitrogen_K00457_Tyrosine degradation, tyrosine => homogentisate",1.666666667,1.53125,0.461538462
"Organic Nitrogen_K01555_Tyrosine degradation, tyrosine => homogentisate",1.291666667,1.34375,0.230769231
"Organic Nitrogen_K01800_Tyrosine degradation, tyrosine => homogentisate",0.375,0.6875,0.153846154
"Organic Nitrogen_K03334_Tyrosine degradation, tyrosine => homogentisate",0,0,0
"Organic Nitrogen_K16171_Tyrosine degradation, tyrosine => homogentisate",0.125,0.46875,1.615384615
Organic Nitrogen_K00611_Urea cycle,5.583333333,7.6875,14.53846154
Organic Nitrogen_K01476_Urea cycle,0.958333333,0.75,0.076923077
Organic Nitrogen_K01755_Urea cycle,6.25,9.25,15.07692308
Organic Nitrogen_K01940_Urea cycle,6.291666667,8.5,14.53846154
Organic Nitrogen_K01948_Urea cycle,0,0,0
Organic Nitrogen_K14681_Urea cycle,0,0.03125,0
"Organic Nitrogen_K00053_Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",5.708333333,9,14.69230769
"Organic Nitrogen_K00826_Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",9.166666667,11.6875,21.07692308
"Organic Nitrogen_K01652_Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",7.041666667,12.375,25.46153846
"Organic Nitrogen_K01653_Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",5.625,8.65625,13.53846154
"Organic Nitrogen_K01687_Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",5.75,7.71875,15
"Organic Nitrogen_K11258_Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",0,0.09375,0
"Organic Nitrogen_M11_A metallo-endopeptidase, gametolysin",0.083333333,0.46875,1
Organic Nitrogen_C70_A putative bacterial peptidase,0,0,0
Organic Nitrogen_A25_A single endopeptidase,0,0,0
Organic Nitrogen_I05_A single inhibitor of serine peptidases,0,0,0
Organic Nitrogen_M66_A single metallopeptidase,0,0,0.307692308
"Organic Nitrogen_I11_A single serine endopeptidase inhibitor, ecotin",0.041666667,0.40625,0
Organic Nitrogen_M41_ATP-dependent metalloendopeptidases,13.125,19.0625,24.38461538
Organic Nitrogen_S53_Acid-acting endopeptidases and a tripeptidyl-peptidase,0,0,0
Organic Nitrogen_M61_Aminopeptidase,1.916666667,3.15625,2.153846154
Organic Nitrogen_M55_Aminopeptidase and a number of uncharacterised putative peptidases,0.208333333,0,3.461538462
Organic Nitrogen_M01_Aminopeptidases,10.66666667,13.75,19.15384615
Organic Nitrogen_M17_Aminopeptidases,10.83333333,13.625,21.15384615
Organic Nitrogen_M29_Aminopeptidases,3.291666667,5.5,10.76923077
Organic Nitrogen_M77_Aminopeptidases,0,0,0
Organic Nitrogen_M90_Aminopeptidases,0.458333333,1.34375,3.076923077
Organic Nitrogen_M28A_Aminopeptidases and carboxypeptidases,1.833333333,2.59375,1.153846154
Organic Nitrogen_M28B_Aminopeptidases and carboxypeptidases,0.375,0.15625,0.615384615
Organic Nitrogen_M28C_Aminopeptidases and carboxypeptidases,0.125,0.1875,1.846153846
Organic Nitrogen_M28D_Aminopeptidases and carboxypeptidases,3.958333333,3.375,6.923076923
Organic Nitrogen_M28E_Aminopeptidases and carboxypeptidases,1.333333333,1.09375,4.846153846
Organic Nitrogen_M28F_Aminopeptidases and carboxypeptidases,5.041666667,5.84375,13.15384615
Organic Nitrogen_P01_Aminopeptidases and self-processing proteins,3.083333333,2.59375,9.769230769
"Organic Nitrogen_M54_Aminopeptidases, sometimes termed archaelysins or archaemetzincins",0,0.03125,0
Organic Nitrogen_N01_An endopeptidase,0,0,0
Organic Nitrogen_M38_An omega peptidase,77.875,83.84375,226.4615385
Organic Nitrogen_I59_Anticoagulant proteins from blood-feeding hemiptera,0,0,0
Organic Nitrogen_C13_Asparaginyl endopeptidases and glycosylphosphatidylinositol:protein transamidase,0,0,0
"Organic Nitrogen_S21_Assemblins, which are processing endopeptidases of the herpesviruses, one of the groups of DNA viruses",0,0,0
Organic Nitrogen_S59_Autolytic endopeptidase,0,0,0
Organic Nitrogen_C45_Autolytic endopeptidases,0,0.09375,3.769230769
Organic Nitrogen_S63_Autolytic endopeptidases,0,0,0
Organic Nitrogen_S68_Autolytic endopeptidases,0,0,0
Organic Nitrogen_S72_Autolytic serine-type endopeptidases,0,0,0
Organic Nitrogen_N06_Autoprocessing endopeptidases,2.416666667,3.46875,2.230769231
Organic Nitrogen_S66_Bacterial LD-carboxypeptidases,1.708333333,3.625,3.153846154
Organic Nitrogen_C40_Bacterial cell-wall modifying enzymes,5.458333333,8.3125,3.384615385
Organic Nitrogen_M09A_Bacterial collagenases from Vibrio and Clostridium,0,0,0
Organic Nitrogen_M09B_Bacterial collagenases from Vibrio and Clostridium,0.083333333,0.03125,0.076923077
Organic Nitrogen_C10_Bacterial cysteine endopeptidases,0,0,0
Organic Nitrogen_C66_Bacterial endopeptidase,0,0,0
Organic Nitrogen_C55_Bacterial endopeptidases with restricted specificity,0,0,0
Organic Nitrogen_C60A_Bacterial peptidases with strong transferase activity,0.208333333,0.28125,0.846153846
Organic Nitrogen_C60B_Bacterial peptidases with strong transferase activity,0,0,0
Organic Nitrogen_C39_Bacteriocin-processing endopeptidases from bacteria,1,0.96875,1.384615385
"Organic Nitrogen_I40_Bombyx subtilisin inhibitor, an inhibitor of serine peptidases from family S8",0,0,0
"Organic Nitrogen_C46_C-terminal, intein-like domains of the hedgehog proteins, which mediate autolytic cleavage of the proteins",0,0,0
"Organic Nitrogen_C37_Calicivirin, a polyprotein-processing endopeptidases known from caliciviruses",0,0,0
"Organic Nitrogen_I50A_Capsases, peptidases in family C14",0,0,0
"Organic Nitrogen_I50B_Capsases, peptidases in family C14",0,0,0
Organic Nitrogen_I68_Carboxypeptidase inhibitor,0,0,0
Organic Nitrogen_S10_Carboxypeptidases,1,2.125,1.307692308
Organic Nitrogen_T01A_Component peptidases of the proteasome and related compound peptidases,5.625,3.03125,11.30769231
Organic Nitrogen_T01B_Component peptidases of the proteasome and related compound peptidases,2.125,3.125,5.769230769
Organic Nitrogen_C07_Contains only the p29 peptidase from chestnut blight hypovirus,0,0,0
Organic Nitrogen_C08_Contains only the p48 proteinase of the chestnut blight hypovirus,0,0,0
Organic Nitrogen_T07_CwpV (Clostridium difficile) self-cleaving threonine peptidase,0.041666667,0.0625,0.153846154
Organic Nitrogen_C59_Cys-dependent Ntn-hydrolases,0.125,0.09375,0
Organic Nitrogen_I85_Cysteine and serine peptidase inhibitors,0,0,0
Organic Nitrogen_C11A_Cysteine endopeptidase clostripain and its homologues,0.458333333,0.21875,0.615384615
Organic Nitrogen_C11B_Cysteine endopeptidase clostripain and its homologues,0,0,0
Organic Nitrogen_C100_Cysteine endopeptidases,0,0,0
Organic Nitrogen_C102_Cysteine endopeptidases,0,0,0
Organic Nitrogen_C104_Cysteine endopeptidases,0,0,0
Organic Nitrogen_C110_Cysteine endopeptidases,0.75,1.53125,3.692307692
"Organic Nitrogen_C25_Cysteine endopeptidases from bacteria, notably gingipain R (##C25001##) and gingipain K (##C25002##)",1.375,1.90625,1
Organic Nitrogen_C06_Cysteine endopeptidases of RNA viruses,0,0,0
Organic Nitrogen_C23_Cysteine endopeptidases of single-stranded RNA viruses,0,0,0
Organic Nitrogen_C24_Cysteine endopeptidases of single-stranded RNA viruses,0,0,0
Organic Nitrogen_C04_Cysteine endopeptidases of viruses,0,0,0
Organic Nitrogen_I71_Cysteine peptidase inhibitors,0,0,0.076923077
Organic Nitrogen_C96_Cysteine type endopeptidases,0,0,0
Organic Nitrogen_C14A_Cytosolic endopeptidases termed caspases that have strict specificity for the hydrolysis of aspartyl bonds,0,0.0625,0
Organic Nitrogen_C14B_Cytosolic endopeptidases termed caspases that have strict specificity for the hydrolysis of aspartyl bonds,0.25,0.625,1.153846154
Organic Nitrogen_M102_DA1 peptidase,0,0.03125,0
Organic Nitrogen_C101_Deubiquitinases,0,0,0
Organic Nitrogen_C79_Deubiquitinylating activity,0,0,0
Organic Nitrogen_C88_Deubiquitinylating enzymes,0,0,0
Organic Nitrogen_C85A_Deubiquitinylating peptidases,0,0,0
Organic Nitrogen_C85B_Deubiquitinylating peptidases,0,0,0
Organic Nitrogen_C86_Deubiquitinylating peptidases,0,0,0
Organic Nitrogen_M19_Dipeptidases,6.75,9,25.38461538
Organic Nitrogen_C69_Dipeptidases and aminopeptidases,0.083333333,0,1
Organic Nitrogen_S46_Dipeptidyl-peptidases from bacteria,1.625,1.84375,0.153846154
Organic Nitrogen_M49_Dipeptidylpeptidase,0.458333333,0.71875,1.153846154
Organic Nitrogen_C64_Endoisopeptidases that release ubiquitin from ubiquitinated proteins,0,0,0
Organic Nitrogen_A05_Endopeptidase,0,0,0
Organic Nitrogen_M57_Endopeptidase,0,0,0
Organic Nitrogen_S60_Endopeptidase,2.791666667,1.78125,2.461538462
Organic Nitrogen_S14_Endopeptidase Clp and its homologues,8.083333333,14.34375,20.46153846
Organic Nitrogen_C05_Endopeptidase adenain,0,0,0
"Organic Nitrogen_A09_Endopeptidase, spumapepsin",0,0,0
"Organic Nitrogen_A08_Endopeptidase, the bacterial signal peptidase II",6.041666667,9.5,13.23076923
Organic Nitrogen_A02A_Endopeptidases,0.041666667,0,0
Organic Nitrogen_A02B_Endopeptidases,0,0,0
Organic Nitrogen_A02C_Endopeptidases,0,0,0
Organic Nitrogen_A02D_Endopeptidases,0,0,0
Organic Nitrogen_A02E_Endopeptidases,0,0,0
Organic Nitrogen_A02F_Endopeptidases,0,0,0
Organic Nitrogen_A02G_Endopeptidases,0,0,0
Organic Nitrogen_A02H_Endopeptidases,0,0,0
Organic Nitrogen_A03A_Endopeptidases,0,0,0
Organic Nitrogen_A03B_Endopeptidases,0,0,0
Organic Nitrogen_A31_Endopeptidases,0.375,0.9375,3
Organic Nitrogen_A33_Endopeptidases,0,0,0
Organic Nitrogen_A36_Endopeptidases,0,0,0
Organic Nitrogen_C47_Endopeptidases,0,0,0
Organic Nitrogen_C50_Endopeptidases,0.041666667,0.1875,1.076923077
Organic Nitrogen_C63_Endopeptidases,0,0,0
Organic Nitrogen_C75_Endopeptidases,0,0,0
Organic Nitrogen_C84_Endopeptidases,0,0,0
Organic Nitrogen_M22_Endopeptidases,0,0,0
Organic Nitrogen_M26_Endopeptidases,0,0.03125,0.076923077
Organic Nitrogen_M30_Endopeptidases,1.375,1.25,3.076923077
Organic Nitrogen_M36_Endopeptidases,0.083333333,0.34375,0.461538462
Organic Nitrogen_M76_Endopeptidases,0.166666667,1,0
Organic Nitrogen_M82_Endopeptidases,1.5,2.21875,3.153846154
Organic Nitrogen_M84_Endopeptidases,0,0,0
Organic Nitrogen_M85_Endopeptidases,0,0,0
Organic Nitrogen_M88_Endopeptidases,0,0,0
Organic Nitrogen_M91_Endopeptidases,0,0,0
Organic Nitrogen_S49A_Endopeptidases,2.583333333,4.625,3.461538462
Organic Nitrogen_S49B_Endopeptidases,4.5,7,8.846153846
Organic Nitrogen_S49C_Endopeptidases,61.83333333,70.96875,183
Organic Nitrogen_S55_Endopeptidases,0,0,0.230769231
Organic Nitrogen_S64_Endopeptidases,0,0,0
Organic Nitrogen_S65_Endopeptidases,0,0,0
Organic Nitrogen_S75_Endopeptidases,0,0,0
Organic Nitrogen_U56_Endopeptidases,0,0,0
Organic Nitrogen_A01A_Endopeptidases (most of which are most active at acidic pH),0,0,0.076923077
Organic Nitrogen_A01B_Endopeptidases (most of which are most active at acidic pH),0,0,0
Organic Nitrogen_C99_Endopeptidases from RNA viruses,0,0,0
Organic Nitrogen_U32_Endopeptidases from bacteria,10.16666667,12.96875,21.07692308
Organic Nitrogen_S78_Endopeptidases from bacteriophages,0.041666667,0.125,0.153846154
Organic Nitrogen_C30_Endopeptidases from coronaviruses,0,0,0
Organic Nitrogen_G01_Endopeptidases from fungi,0,0,0
Organic Nitrogen_U57_Endopeptidases involved in bacterial sporulation,0,0,0
Organic Nitrogen_A11A_Endopeptidases involved in the processing of polyproteins encoded by retrotransposons,0,0,0
Organic Nitrogen_A11B_Endopeptidases involved in the processing of polyproteins encoded by retrotransposons,0,0,0
Organic Nitrogen_C03A_Endopeptidases of RNA viruses,0,0,0
Organic Nitrogen_C03B_Endopeptidases of RNA viruses,0,0,0
Organic Nitrogen_C03C_Endopeptidases of RNA viruses,0,0,0
Organic Nitrogen_C03D_Endopeptidases of RNA viruses,0,0,0
Organic Nitrogen_C03E_Endopeptidases of RNA viruses,0,0,0
Organic Nitrogen_C03F_Endopeptidases of RNA viruses,0,0,0
Organic Nitrogen_C03G_Endopeptidases of RNA viruses,0,0,0
Organic Nitrogen_C03H_Endopeptidases of RNA viruses,0,0,0
Organic Nitrogen_C02A_Endopeptidases termed calpains,0.208333333,0.375,0
Organic Nitrogen_C02B_Endopeptidases termed calpains,0,0,0
"Organic Nitrogen_C58A_Endopeptidases that also act as transamidases, attaching a lipid moiety to the newly exposed N-terminus of the substrate",0,0,0
"Organic Nitrogen_C58B_Endopeptidases that also act as transamidases, attaching a lipid moiety to the newly exposed N-terminus of the substrate",0,0,0
Organic Nitrogen_C71_Endopeptidases that cleave crosslinking peptides of the archaean cell wall,0,0,0
Organic Nitrogen_C51_Endopeptidases that hydrolyse bacterial cell-wall crosslinking peptides,0,0,0
Organic Nitrogen_M23A_Endopeptidases that lyse bacterial cell wall peptidoglycans,0,0,0
Organic Nitrogen_M23B_Endopeptidases that lyse bacterial cell wall peptidoglycans,26.66666667,41.0625,44.92307692
Organic Nitrogen_C57_Endopeptidases that process the precursors of viral proteins,0,0,0
Organic Nitrogen_C53_Endopeptidases that process the {Pestivirus} p20 polyprotein,0,0,0
Organic Nitrogen_C67_Endopeptidases that release ubiquitin from polyubiquitinated proteins,0,0,0
Organic Nitrogen_C54_Endopeptidases with specificity for glycyl bonds,0,0,0
"Organic Nitrogen_S16_Endopeptidases, mostly ATP-dependent",16.95833333,23.21875,33.30769231
Organic Nitrogen_C118_EspL gp,0,0,0
Organic Nitrogen_C83_Exopeptidases some of which also have transferase activity,0,0.0625,0
Organic Nitrogen_S33_Exopeptidases that act at the N-terminus of peptides,88.33333333,117.59375,254.6923077
Organic Nitrogen_S51_Exopeptidases that hydrolyse alpha-aspartyl bonds,3.083333333,4.1875,9.307692308
"Organic Nitrogen_S28_Exopeptidases that hydrolyse prolyl bonds, and are known only from eukaryotes",0,0,0
Organic Nitrogen_M24A_Exopeptidases that require co-catalytic ions of cobalt or manganese,8.416666667,11.4375,17.46153846
Organic Nitrogen_M24B_Exopeptidases that require co-catalytic ions of cobalt or manganese,22.04166667,27.40625,78.53846154
Organic Nitrogen_M24C_Exopeptidases that require co-catalytic ions of cobalt or manganese,0,0,0
"Organic Nitrogen_M20A_Exopeptidases: carboxypeptidases, dipeptidases and a specialised aminopeptidase",21.33333333,28.09375,65.53846154
"Organic Nitrogen_M20B_Exopeptidases: carboxypeptidases, dipeptidases and a specialised aminopeptidase",0.583333333,1.90625,1.384615385
"Organic Nitrogen_M20C_Exopeptidases: carboxypeptidases, dipeptidases and a specialised aminopeptidase",0.916666667,1.1875,1.230769231
