Bin_ID,Sample,Watermass,Date,Bin_Size(Mbp),16S,ORF_count,Completeness,Contamination,Strain_Heterogeneity,percent_Community,dRep_85_95,Classification
66_bin.29,66,SAW,21/09/17,1.484847,NODE_29_length_58685_cov_16.566288,1323,86.13,0,0,4.845370911,29_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__
66_bin.6,66,SAW,21/09/17,1.517511,x,1471,65.6,0.4,0,1.406540704,37_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
67_bin.11,67,STW,28/11/17,1.554936,x,1489,83.46,0.33,0,1.61722957,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__
67_bin.12,67,STW,28/11/17,1.196862,NODE_5616_length_5755_cov_48.733885,1281,60.83,7.11,0,4.630948912,152_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__;s__
67_bin.15,67,STW,28/11/17,3.695763,x,3252,88,2.02,50,0.820496481,61_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
67_bin.17,67,STW,28/11/17,2.023891,x,1979,90.45,0,0,6.589208853,134_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__Amylibacter_A sp900197625
67_bin.18,67,STW,28/11/17,1.898705,NODE_121_length_61506_cov_14.263198,1717,97.97,2.03,66.67,2.093667432,70_2,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__
67_bin.2,67,STW,28/11/17,2.73937,NODE_3432_length_8471_cov_7.043483,2669,93.32,4.7,27.27,1.187452755,110_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002685195
67_bin.26,67,STW,28/11/17,2.413647,x,2186,94.29,0,0,3.467664454,116_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
67_bin.29,67,STW,28/11/17,1.73798,x,1772,72.59,1.86,16.67,1.488184959,134_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__Amylibacter_A sp000153745
67_bin.3,67,STW,28/11/17,1.831905,x,1722,74.14,0,0,2.287148237,115_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
67_bin.36,67,STW,28/11/17,3.273947,x,3034,82.68,4.35,44.44,0.935307458,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
67_bin.37,67,STW,28/11/17,0.978418,x,1028,56.12,2.04,22.22,4.111536278,144_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__;s__
67_bin.5,67,STW,28/11/17,1.356316,x,1298,75.69,0.8,0,0.945574841,29_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__
67_bin.7,67,STW,28/11/17,1.426304,x,1432,74,0.54,100,2.650441522,81_3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__
68_bin.10,68,SAW,28/11/17,2.8363,x,2601,71.94,2.27,60,1.900578079,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
68_bin.11,68,SAW,28/11/17,2.241281,NODE_133_length_40143_cov_10.672465,2067,92.53,0.19,0,1.458495393,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
68_bin.13,68,SAW,28/11/17,1.431846,NODE_28_length_73597_cov_20.846436,1526,62.34,6.76,3.12,2.415266965,150_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__;s__
68_bin.15,68,SAW,28/11/17,0.921101,x,956,59.8,2.27,40,1.431557164,101_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__
68_bin.16,68,SAW,28/11/17,1.170428,x,1274,55.66,1.72,100,3.070205662,119_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__Puniceispirillum;s__
68_bin.18,68,SAW,28/11/17,1.125843,x,1151,65.96,7.62,50,2.108801919,101_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__
68_bin.19,68,SAW,28/11/17,3.472188,NODE_3676_length_5462_cov_8.864067,3432,86.49,3.13,12.5,1.072766619,124_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
68_bin.22,68,SAW,28/11/17,1.15455,x,1192,66,0.79,50,0.870853305,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__UBA3537 sp002684355
68_bin.24,68,SAW,28/11/17,2.497504,NODE_39_length_67274_cov_18.123592,2260,95.25,0,0,2.506559912,116_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
68_bin.28,68,SAW,28/11/17,1.12324,NODE_2692_length_6652_cov_36.666008,1199,59.34,2.62,8.33,4.025030986,152_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
68_bin.29,68,SAW,28/11/17,1.653035,NODE_225_length_31445_cov_11.682511,1564,83.54,0,0,1.945981243,89_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__HC6-5;s__
68_bin.33,68,SAW,28/11/17,2.271076,x,2219,93.03,0.37,50,0.990054254,115_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
68_bin.34,68,SAW,28/11/17,2.491187,NODE_804_length_15278_cov_6.417604,2494,62.07,1.72,0,0.967898559,174_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002390555
69_bin.11,69,Deep,28/11/17,1.372277,NODE_5_length_118452_cov_20.393774,1184,70.8,0.04,0,5.109301786,18_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp8684u
69_bin.12,69,Deep,28/11/17,2.624987,x,2388,79.73,1.55,60,2.600589255,73_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__
69_bin.13,69,Deep,28/11/17,4.603398,NODE_389_length_17036_cov_12.915679,3944,92.75,5.32,7.69,2.185387511,203_1,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__;f__;g__;s__
69_bin.14,69,Deep,28/11/17,2.207297,x,2291,90,6.84,7.14,2.918250188,10_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__S20-B6;s__S20-B6 sp002699725
69_bin.16,69,Deep,28/11/17,3.110815,NODE_1543_length_7037_cov_13.154310,3067,96.65,1.83,0,3.522820472,199_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995
69_bin.2,69,Deep,28/11/17,4.674905,NODE_577_length_13387_cov_8.203907,4075,70.16,2.22,0,1.629919578,23_1,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__
69_bin.22,69,Deep,28/11/17,1.214382,NODE_243_length_21757_cov_21.931135,1126,68.98,0.22,100,4.228669688,21_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__Thalassarchaeum;s__
69_bin.23,69,Deep,28/11/17,2.446501,NODE_5547_length_3212_cov_7.720574,2554,79.23,0.81,25,1.713255335,179_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002354605
69_bin.25,69,Deep,28/11/17,1.855218,NODE_3329_length_4420_cov_12.525904,1944,75.84,2.28,0,2.963095453,13_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__
69_bin.27,69,Deep,28/11/17,2.001592,NODE_1019_length_9142_cov_29.485052,1995,92.07,2.21,25,5.906042404,12_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__
69_bin.7,69,Deep,28/11/17,2.52198,NODE_490_length_14742_cov_13.250801,2533,85.37,0.99,100,2.656139284,209_1,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__
69_bin.9,69,Deep,28/11/17,1.937468,x,1877,76.42,0.84,100,4.961028961,52_1,d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp002082305
7_bin.10,7,STW,10/03/15,1.138652,NODE_3697_length_6624_cov_33.991141,1216,56.37,0.67,0,2.967845772,152_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
7_bin.11,7,STW,10/03/15,2.677349,x,2691,85.24,1.32,50,0.881022608,129_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002684375
7_bin.21,7,STW,10/03/15,3.516347,x,3022,92.36,2.49,83.33,1.19974737,62_3,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002323895
7_bin.22,7,STW,10/03/15,1.123929,NODE_551_length_19388_cov_12.058257,1482,96.12,0,0,1.125647467,50_1,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp002690535
7_bin.25,7,STW,10/03/15,1.069947,x,1247,60.91,0.54,100,8.51202384,2_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835
7_bin.33,7,STW,10/03/15,2.155118,x,2115,55.91,1.7,33.33,0.537198714,215_0,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA12014;s__UBA12014 sp002690755
7_bin.34,7,STW,10/03/15,0.832017,NODE_1805_length_9922_cov_60.943017,920,57.94,0,0,6.466675132,138_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__;s__
7_bin.35,7,STW,10/03/15,1.59575,x,1485,88.17,1.88,40,1.505926153,146_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__TMED14;s__
7_bin.36,7,STW,10/03/15,1.734476,x,1778,78.33,1.29,100,4.98320067,120_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002457115
7_bin.37,7,STW,10/03/15,1.691064,NODE_2281_length_8731_cov_19.475387,1596,92.28,4.81,25,2.376510864,101_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__
70_bin.13,70,STW,30/01/18,1.504897,x,1564,59.36,0.81,0,0.733652287,87_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA4466;s__
70_bin.14,70,STW,30/01/18,1.388197,NODE_5424_length_5009_cov_9.514396,1431,79.36,0.47,33.33,2.100101353,81_3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__
70_bin.15,70,STW,30/01/18,1.019182,x,1043,65.7,2.38,45.45,1.37870579,86_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002862645
70_bin.18,70,STW,30/01/18,2.802258,x,2739,97.47,0.56,66.67,1.127386951,79_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp001642945
70_bin.27,70,STW,30/01/18,0.957927,NODE_760_length_15137_cov_31.398805,1112,51.99,0.82,100,4.448636493,2_1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000012505
70_bin.3,70,STW,30/01/18,2.244587,x,2463,71.01,5.94,31.82,0.680713764,178_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002704225
70_bin.31,70,STW,30/01/18,2.197239,x,2084,87.01,1.53,80,1.454333469,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
70_bin.32,70,STW,30/01/18,2.390096,x,2231,89.11,0.88,100,2.19130616,180_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
70_bin.6,70,STW,30/01/18,2.297418,NODE_3681_length_6170_cov_8.402265,2272,91,0.98,20,1.907075449,120_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002457115
70_bin.8,70,STW,30/01/18,1.973399,x,2053,81.47,1.85,42.86,0.820662815,115_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
71_bin.12,71,SAW,30/01/18,0.90734,x,856,57.33,0.54,100,2.433999627,146_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__TMED14;s__
71_bin.13,71,SAW,30/01/18,1.758503,x,1691,75.6,0.66,33.33,1.705135609,44_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__
71_bin.14,71,SAW,30/01/18,2.554352,NODE_9165_length_2719_cov_3.958743,2573,86.19,1.8,28.57,1.837008326,169_2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__
71_bin.18,71,SAW,30/01/18,2.193846,NODE_1085_length_10564_cov_14.196720,1979,88.09,0.74,33.33,4.217879322,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
71_bin.2,71,SAW,30/01/18,3.955603,NODE_121_length_36817_cov_6.101633,3298,98.19,0.57,50,2.215889408,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
71_bin.20,71,SAW,30/01/18,1.415056,x,1458,76.31,3.97,43.48,1.85393243,95_0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__UBA3537 sp002725015
71_bin.4,71,SAW,30/01/18,1.643142,NODE_176_length_30817_cov_30.525862,1833,88.45,0,0,7.509037818,2_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835
71_bin.6,71,SAW,30/01/18,2.504748,NODE_476_length_17751_cov_9.435385,2506,92.97,4.43,14.29,4.43705631,120_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
71_bin.8,71,SAW,30/01/18,1.809441,NODE_1_length_203076_cov_23.602121,1674,94.62,0.27,100,12.91708691,81_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__UBA10364 sp002387615
71_bin.9,71,SAW,30/01/18,1.390519,NODE_142_length_34353_cov_21.814360,1338,84.33,0,0,11.22303598,86_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__
72_bin.1,72,Deep,30/01/18,0.574419,x,767,54.24,6.8,22.22,3.294511468,48_1,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__
72_bin.11,72,Deep,30/01/18,1.714049,NODE_1755_length_3604_cov_56.078537,1877,74.47,3.42,50,11.84005566,13_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__
72_bin.12,72,Deep,30/01/18,1.472767,NODE_1305_length_4345_cov_15.148782,1673,57.6,5.98,12.5,5.15998953,10_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__S20-B6;s__S20-B6 sp002699725
72_bin.13,72,Deep,30/01/18,2.545371,x,2327,78.01,1.35,0,5.134481004,73_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__
72_bin.2,72,Deep,30/01/18,2.361918,x,2420,75.98,2.64,60,4.762680774,199_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995
72_bin.3,72,Deep,30/01/18,1.104947,NODE_44_length_19757_cov_27.606809,1053,61.02,2,100,5.735017729,21_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__Thalassarchaeum;s__Thalassarchaeum sp002495735
72_bin.8,72,Deep,30/01/18,1.906498,NODE_872_length_5454_cov_37.200855,1848,81.86,0,0,4.326949495,52_1,d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp002082305
72_bin.9,72,Deep,30/01/18,0.673838,x,979,60.57,7.77,0,2.587675357,50_3,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__
73_bin.3,73,STW,26/03/18,0.600595,x,814,59.87,1.37,33.33,2.370374045,50_1,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp002690535
73_bin.6,73,STW,26/03/18,1.807349,NODE_329_length_19511_cov_6.889987,1615,84.4,0.8,100,3.467022255,33_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__Poseidonia;s__
74_bin.1,74,SAW,26/03/18,2.792477,NODE_7845_length_3657_cov_6.902514,2924,76.5,1.94,66.67,1.708762639,129_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002684375
74_bin.10,74,SAW,26/03/18,3.426975,NODE_3042_length_7065_cov_7.008014,3206,82.3,5.44,100,2.012338372,61_2,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002729295
74_bin.11,74,SAW,26/03/18,1.542498,x,1743,87.5,0.27,100,7.005030759,2_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835
74_bin.13,74,SAW,26/03/18,1.405009,x,1272,81.47,0.8,100,3.319795044,29_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__
74_bin.14,74,SAW,26/03/18,2.57846,x,2700,74.73,9.07,14.29,2.54463851,120_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
74_bin.17,74,SAW,26/03/18,2.940033,NODE_8534_length_3444_cov_6.572914,2854,87.65,2.84,18.18,1.895498444,175_0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__
74_bin.2,74,SAW,26/03/18,1.277619,x,1369,63.21,9.18,29.63,1.256807153,94_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__UBA3537 sp002709185
74_bin.21,74,SAW,26/03/18,1.88321,NODE_850_length_16548_cov_8.073705,1623,83.2,0,0,2.552516841,41_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
74_bin.28,74,SAW,26/03/18,1.377176,NODE_257_length_30983_cov_7.330648,1361,85.39,0.08,0,2.52364311,86_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__
74_bin.29,74,SAW,26/03/18,2.376602,NODE_2518_length_8067_cov_13.722278,2461,78.37,4.16,42.11,1.80725346,173_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002726925
74_bin.3,74,SAW,26/03/18,3.757634,x,3071,98.61,0.34,100,2.940237539,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
74_bin.4,74,SAW,26/03/18,2.127165,NODE_13154_length_2594_cov_10.324195,2033,83.52,4.03,28,2.969089066,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
74_bin.5,74,SAW,26/03/18,3.536318,NODE_211_length_33900_cov_6.759956,2997,99.28,4.01,0,2.216038813,60_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__
74_bin.7,74,SAW,26/03/18,1.883412,x,1692,77.07,2.4,66.67,1.958368847,37_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
76_bin.16,76,STW,17/05/18,2.443344,NODE_1_length_651805_cov_10.745355,2411,97.86,2.14,0,2.26132977,187_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__MedAcidi-G3;s__MedAcidi-G3 sp000817105
76_bin.19,76,STW,17/05/18,3.023521,x,2606,85.36,4.53,22.22,1.383864342,73_3,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__UBA1096 sp002299785
76_bin.20,76,STW,17/05/18,1.096413,x,1150,62.8,4.18,7.69,1.257279901,26_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__MGIII;f__CG-Epi1;g__CG-Epi1;s__
76_bin.22,76,STW,17/05/18,1.1973,NODE_177_length_39610_cov_40.183290,1559,94.17,0,0,5.32589441,50_1,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp002690535
76_bin.26,76,STW,17/05/18,1.153193,NODE_1109_length_16453_cov_8.630007,1025,66.76,0.22,0,1.572326361,25_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O5;s__MGIIb-O5 sp002506825
76_bin.3,76,STW,17/05/18,1.847845,NODE_1084_length_16730_cov_6.523149,1700,81.01,6.84,18.75,1.006457069,33_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__Poseidonia;s__
76_bin.30,76,STW,17/05/18,2.394397,NODE_14997_length_2925_cov_3.701896,2259,81.25,7.14,0,1.002529897,164_1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__
76_bin.32,76,STW,17/05/18,2.267733,x,2445,73.27,5.75,65.38,1.189819652,200_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA5682;s__UBA5682 sp002171735
76_bin.34,76,STW,17/05/18,2.494731,x,2472,88.64,3.08,33.33,1.174888821,197_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA868;s__
76_bin.36,76,STW,17/05/18,0.905777,NODE_552_length_23781_cov_24.883184,896,55.07,0.13,100,2.863257074,107_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__Thioglobus sp002169705
76_bin.43,76,STW,17/05/18,1.371172,x,1373,70.31,0.61,0,2.499726059,53_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA11654;f__UBA11654;g__UBA11654;s__UBA11654 sp002691305
76_bin.44,76,STW,17/05/18,1.431916,x,1252,80.4,1.6,50,1.449513257,18_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002497895
77_bin.1,77,SAW,17/05/18,2.008116,x,2027,58.12,1.06,25,0.694812084,124_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
77_bin.11,77,SAW,17/05/18,3.945695,x,3318,96.37,0.57,50,0.846255879,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
77_bin.12,77,SAW,17/05/18,3.439809,NODE_132_length_59240_cov_7.187448,2768,90.48,7.48,0,1.167242799,66_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__
77_bin.15,77,SAW,17/05/18,1.500019,x,1705,84,0.14,100,6.850889514,2_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835
