Watermass,Completeness,Phylum,Gene,Category,Counts
SAW,90.85,Verrucomicrobiota,Cyc2,Alternative e donor,0
Front,95.53,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,97.9,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,97.96,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,97.56,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,96.88,Verrucomicrobiota,Cyc2,Alternative e donor,0
NW,97.45,Verrucomicrobiota,Cyc2,Alternative e donor,0
NW,95.47,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,87.56,Verrucomicrobiota,Cyc2,Alternative e donor,0
NW,61.26,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,85.11,Crenarchaeota,Cyc2,Alternative e donor,0
STW,78,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,50.67,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,70,Thermoplasmatota,Cyc2,Alternative e donor,0
Front,82.93,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,85.08,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,61.02,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,83.9,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,90.09,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,98.72,Actinobacteriota,Cyc2,Alternative e donor,0
SAW,69.66,Actinobacteriota,Cyc2,Alternative e donor,0
SAW,68.22,Bacteroidota,Cyc2,Alternative e donor,0
SAW,84.04,Bacteroidota,Cyc2,Alternative e donor,0
SAW,78.44,Bacteroidota,Cyc2,Alternative e donor,0
SAW,93.14,Binatota,Cyc2,Alternative e donor,0
Deep,82.02,Chloroflexota,Cyc2,Alternative e donor,0
Deep,63.71,Chloroflexota,Cyc2,Alternative e donor,0
Deep,92.32,Chloroflexota,Cyc2,Alternative e donor,0
SAW,53.42,Cyanobacteria,Cyc2,Alternative e donor,0
Deep,78.21,Gemmatimonadota,Cyc2,Alternative e donor,0
Deep,83.85,Nitrospinota,Cyc2,Alternative e donor,0
SAW,50.11,Planctomycetota,Cyc2,Alternative e donor,0
Deep,93.27,Planctomycetota,Cyc2,Alternative e donor,0
SAW,57.69,Proteobacteria,Cyc2,Alternative e donor,0
STW,85.76,Proteobacteria,Cyc2,Alternative e donor,0
Front,53.89,Proteobacteria,Cyc2,Alternative e donor,0
Deep,67.65,Proteobacteria,Cyc2,Alternative e donor,0
Deep,95.88,Proteobacteria,Cyc2,Alternative e donor,0
Deep,74.55,Proteobacteria,Cyc2,Alternative e donor,0
SAW,85.6,Proteobacteria,Cyc2,Alternative e donor,0
Front,63.34,Proteobacteria,Cyc2,Alternative e donor,0
STW,70.59,Proteobacteria,Cyc2,Alternative e donor,0
Deep,53.01,SAR324,Cyc2,Alternative e donor,0
Deep,93.82,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,80.32,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,82.15,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,90.64,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,89.75,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,84.53,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,86.13,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,73.61,Thermoplasmatota,Cyc2,Alternative e donor,0
Front,76.89,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,86.4,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,62.5,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,82.4,Thermoplasmatota,Cyc2,Alternative e donor,0
Front,50.96,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,83.73,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,84.53,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,61.81,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,78.29,Acidobacteriota,Cyc2,Alternative e donor,0
Deep,88.02,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,95.73,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,98.72,Actinobacteriota,Cyc2,Alternative e donor,0
STW,55.02,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,69.91,Bacteroidota,Cyc2,Alternative e donor,0
Deep,57.82,Chloroflexota,Cyc2,Alternative e donor,0
Deep,81.85,Chloroflexota,Cyc2,Alternative e donor,0
SAW,92.62,Cyanobacteria,Cyc2,Alternative e donor,0
Deep,59.87,Gemmatimonadota,Cyc2,Alternative e donor,0
Deep,82.86,Planctomycetota,Cyc2,Alternative e donor,0
STW,86.02,Planctomycetota,Cyc2,Alternative e donor,0
STW,52.93,Proteobacteria,Cyc2,Alternative e donor,0
Deep,100,Proteobacteria,Cyc2,Alternative e donor,0
SAW,91.61,Proteobacteria,Cyc2,Alternative e donor,0
STW,93.32,Proteobacteria,Cyc2,Alternative e donor,0
SAW,65.58,Proteobacteria,Cyc2,Alternative e donor,0
STW,97.82,Proteobacteria,Cyc2,Alternative e donor,0
STW,89.79,Proteobacteria,Cyc2,Alternative e donor,0
STW,91.52,Proteobacteria,Cyc2,Alternative e donor,0
SAW,88.42,Proteobacteria,Cyc2,Alternative e donor,0
SAW,61,Proteobacteria,Cyc2,Alternative e donor,0
SAW,91.79,Proteobacteria,Cyc2,Alternative e donor,0
SAW,80.01,Proteobacteria,Cyc2,Alternative e donor,0
SAW,87.68,Proteobacteria,Cyc2,Alternative e donor,0
Deep,60.23,Proteobacteria,Cyc2,Alternative e donor,0
SAW,60.08,Proteobacteria,Cyc2,Alternative e donor,0
Deep,72.79,Proteobacteria,Cyc2,Alternative e donor,0
Deep,90.55,Proteobacteria,Cyc2,Alternative e donor,0
Deep,79.95,Proteobacteria,Cyc2,Alternative e donor,0
Deep,63.46,Proteobacteria,Cyc2,Alternative e donor,0
Deep,74.39,SAR324,Cyc2,Alternative e donor,0
Deep,68.23,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,79.45,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,74.98,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,96.88,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,93.44,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,93.07,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,86.53,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,53.45,Actinobacteriota,Cyc2,Alternative e donor,0
STW,99.46,Bacteroidota,Cyc2,Alternative e donor,0
SAW,61.3,Bacteroidota,Cyc2,Alternative e donor,0
SAW,71.4,Bacteroidota,Cyc2,Alternative e donor,0
SAW,87.51,Bacteroidota,Cyc2,Alternative e donor,0
STW,66.89,Bacteroidota,Cyc2,Alternative e donor,0
SAW,81.99,Bacteroidota,Cyc2,Alternative e donor,0
SAW,61.79,Bacteroidota,Cyc2,Alternative e donor,0
STW,63.23,Bacteroidota,Cyc2,Alternative e donor,0
SAW,74.32,Bacteroidota,Cyc2,Alternative e donor,0
SAW,61.38,Bacteroidota,Cyc2,Alternative e donor,0
STW,89.67,Bacteroidota,Cyc2,Alternative e donor,0
SAW,82.85,Bacteroidota,Cyc2,Alternative e donor,0
SAW,65.79,Bacteroidota,Cyc2,Alternative e donor,0
STW,92.13,Bacteroidota,Cyc2,Alternative e donor,0
SAW,70.92,Bacteroidota,Cyc2,Alternative e donor,0
SAW,85.28,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,63.72,Cyanobacteria,Cyc2,Alternative e donor,0
STW,83.87,Planctomycetota,Cyc2,Alternative e donor,0
SAW,55.42,Proteobacteria,Cyc2,Alternative e donor,0
SAW,56.02,Proteobacteria,Cyc2,Alternative e donor,0
SAW,72.66,Proteobacteria,Cyc2,Alternative e donor,0
STW,89.43,Proteobacteria,Cyc2,Alternative e donor,0
SAW,50.71,Proteobacteria,Cyc2,Alternative e donor,0
SAW,95.28,Proteobacteria,Cyc2,Alternative e donor,0
STW,92.32,Proteobacteria,Cyc2,Alternative e donor,0
STW,96.55,Proteobacteria,Cyc2,Alternative e donor,0
SAW,55.49,Proteobacteria,Cyc2,Alternative e donor,0
STW,95.43,Proteobacteria,Cyc2,Alternative e donor,0
STW,63.75,Proteobacteria,Cyc2,Alternative e donor,0
SAW,52.06,Proteobacteria,Cyc2,Alternative e donor,0
STW,94.17,Proteobacteria,Cyc2,Alternative e donor,0
SAW,54.93,Proteobacteria,Cyc2,Alternative e donor,0
STW,90.14,Proteobacteria,Cyc2,Alternative e donor,0
SAW,50.08,Proteobacteria,Cyc2,Alternative e donor,0
SAW,57.84,Verrucomicrobiota,Cyc2,Alternative e donor,0
Front,86.13,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,84,Thermoplasmatota,Cyc2,Alternative e donor,0
Front,82.07,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,85.73,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,71.45,Bacteroidota,Cyc2,Alternative e donor,0
STW,53.45,Bacteroidota,Cyc2,Alternative e donor,0
STW,73.49,Cyanobacteria,Cyc2,Alternative e donor,0
Front,62.65,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,94.7,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,76.18,Proteobacteria,Cyc2,Alternative e donor,0
STW,95.68,Proteobacteria,Cyc2,Alternative e donor,0
STW,91.06,Proteobacteria,Cyc2,Alternative e donor,0
STW,88.12,Proteobacteria,Cyc2,Alternative e donor,0
STW,88.77,Proteobacteria,Cyc2,Alternative e donor,0
STW,54.28,Proteobacteria,Cyc2,Alternative e donor,0
Front,86.73,Proteobacteria,Cyc2,Alternative e donor,0
SAW,76.95,Proteobacteria,Cyc2,Alternative e donor,0
Deep,57.44,Crenarchaeota,Cyc2,Alternative e donor,0
SAW,56.31,Crenarchaeota,Cyc2,Alternative e donor,0
STW,92.01,Crenarchaeota,Cyc2,Alternative e donor,0
Deep,75.73,Crenarchaeota,Cyc2,Alternative e donor,0
SAW,79.33,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,68.15,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,84.8,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,81.87,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,52.62,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,65.69,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,56.69,Acidobacteriota,Cyc2,Alternative e donor,0
Deep,91.8,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,85.59,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,85,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,71.54,Chloroflexota,Cyc2,Alternative e donor,0
Deep,68.46,Chloroflexota,Cyc2,Alternative e donor,0
Deep,77.04,Chloroflexota,Cyc2,Alternative e donor,0
Deep,82.18,Chloroflexota,Cyc2,Alternative e donor,0
Deep,74.78,Chloroflexota,Cyc2,Alternative e donor,0
SAW,89.81,Cyanobacteria,Cyc2,Alternative e donor,0
Deep,75.31,Gemmatimonadota,Cyc2,Alternative e donor,0
Deep,89.64,Gemmatimonadota,Cyc2,Alternative e donor,0
Deep,63.24,Marinisomatota,Cyc2,Alternative e donor,0
Deep,51.45,Planctomycetota,Cyc2,Alternative e donor,0
SAW,68.61,Planctomycetota,Cyc2,Alternative e donor,0
Deep,72.45,Planctomycetota,Cyc2,Alternative e donor,0
Deep,93.61,Planctomycetota,Cyc2,Alternative e donor,0
SAW,52.94,Proteobacteria,Cyc2,Alternative e donor,0
SAW,59.48,Proteobacteria,Cyc2,Alternative e donor,0
SAW,64.58,Proteobacteria,Cyc2,Alternative e donor,0
SAW,92.13,Proteobacteria,Cyc2,Alternative e donor,0
SAW,92.5,Proteobacteria,Cyc2,Alternative e donor,0
SAW,68.4,Proteobacteria,Cyc2,Alternative e donor,0
SAW,82.46,Proteobacteria,Cyc2,Alternative e donor,0
Deep,81.48,Proteobacteria,Cyc2,Alternative e donor,0
Deep,58.6,Proteobacteria,Cyc2,Alternative e donor,0
Deep,97.26,Proteobacteria,Cyc2,Alternative e donor,0
Deep,87.15,Proteobacteria,Cyc2,Alternative e donor,0
Deep,61.73,Proteobacteria,Cyc2,Alternative e donor,0
SAW,76.3,Proteobacteria,Cyc2,Alternative e donor,0
SAW,72.18,Proteobacteria,Cyc2,Alternative e donor,0
SAW,85.68,SAR324,Cyc2,Alternative e donor,0
Deep,61.56,SAR324,Cyc2,Alternative e donor,0
Deep,93.82,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,66.98,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,95.54,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,83.32,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,94.9,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,88.86,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,93.95,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,61.3,Crenarchaeota,Cyc2,Alternative e donor,0
SAW,55.48,Crenarchaeota,Cyc2,Alternative e donor,0
STW,82.04,Crenarchaeota,Cyc2,Alternative e donor,0
STW,66.8,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,83.2,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,65.67,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,77.99,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,64.89,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,86.89,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,88.02,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,58.17,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,90.12,Actinobacteriota,Cyc2,Alternative e donor,0
STW,51.16,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,81.09,Chloroflexota,Cyc2,Alternative e donor,0
SAW,87.55,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,66.68,Proteobacteria,Cyc2,Alternative e donor,0
SAW,54.55,Proteobacteria,Cyc2,Alternative e donor,0
SAW,60.13,Proteobacteria,Cyc2,Alternative e donor,0
Deep,56.89,Proteobacteria,Cyc2,Alternative e donor,0
Deep,96.19,Proteobacteria,Cyc2,Alternative e donor,0
Deep,51.83,Proteobacteria,Cyc2,Alternative e donor,0
STW,56.86,SAR324,Cyc2,Alternative e donor,0
Deep,82.67,SAR324,Cyc2,Alternative e donor,0
Deep,82.97,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,75.83,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,56.63,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,65.6,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,63.02,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,61.16,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,86.13,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,56.62,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,91.23,Actinobacteriota,Cyc2,Alternative e donor,0
STW,89.32,Actinobacteriota,Cyc2,Alternative e donor,0
STW,52.97,Actinobacteriota,Cyc2,Alternative e donor,0
SAW,75.05,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,89.81,Cyanobacteria,Cyc2,Alternative e donor,0
STW,79.63,Proteobacteria,Cyc2,Alternative e donor,0
STW,86.21,Proteobacteria,Cyc2,Alternative e donor,0
STW,58.66,Proteobacteria,Cyc2,Alternative e donor,0
SAW,50.03,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,70.8,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,75.69,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,68.98,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,90,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,92.07,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,75.84,Actinobacteriota,Cyc2,Alternative e donor,0
STW,74,Bacteroidota,Cyc2,Alternative e donor,0
SAW,83.54,Bacteroidota,Cyc2,Alternative e donor,0
SAW,65.96,Bacteroidota,Cyc2,Alternative e donor,0
SAW,59.8,Bacteroidota,Cyc2,Alternative e donor,0
STW,83.46,Bacteroidota,Cyc2,Alternative e donor,0
SAW,66,Bacteroidota,Cyc2,Alternative e donor,0
Deep,85.37,Chloroflexota,Cyc2,Alternative e donor,0
Deep,70.16,Planctomycetota,Cyc2,Alternative e donor,0
SAW,55.66,Proteobacteria,Cyc2,Alternative e donor,0
STW,72.59,Proteobacteria,Cyc2,Alternative e donor,0
STW,90.45,Proteobacteria,Cyc2,Alternative e donor,0
SAW,86.49,Proteobacteria,Cyc2,Alternative e donor,0
Deep,79.23,Proteobacteria,Cyc2,Alternative e donor,0
SAW,62.07,Proteobacteria,Cyc2,Alternative e donor,0
STW,74.14,Proteobacteria,Cyc2,Alternative e donor,0
SAW,93.03,Proteobacteria,Cyc2,Alternative e donor,0
STW,94.29,Proteobacteria,Cyc2,Alternative e donor,0
SAW,95.25,Proteobacteria,Cyc2,Alternative e donor,0
SAW,92.53,Proteobacteria,Cyc2,Alternative e donor,0
STW,93.32,Proteobacteria,Cyc2,Alternative e donor,0
STW,56.12,Proteobacteria,Cyc2,Alternative e donor,0
STW,60.83,Proteobacteria,Cyc2,Alternative e donor,0
SAW,59.34,Proteobacteria,Cyc2,Alternative e donor,0
SAW,62.34,Proteobacteria,Cyc2,Alternative e donor,0
Deep,96.65,Proteobacteria,Cyc2,Alternative e donor,0
Deep,76.42,SAR324,Cyc2,Alternative e donor,0
Deep,92.75,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,97.97,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,79.73,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,88,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,82.68,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,71.94,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,54.24,Crenarchaeota,Cyc2,Alternative e donor,0
Deep,60.57,Crenarchaeota,Cyc2,Alternative e donor,0
Deep,61.02,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,57.6,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,74.47,Actinobacteriota,Cyc2,Alternative e donor,0
STW,59.36,Bacteroidota,Cyc2,Alternative e donor,0
SAW,57.33,Bacteroidota,Cyc2,Alternative e donor,0
STW,79.36,Bacteroidota,Cyc2,Alternative e donor,0
SAW,94.62,Bacteroidota,Cyc2,Alternative e donor,0
SAW,76.31,Bacteroidota,Cyc2,Alternative e donor,0
SAW,84.33,Bacteroidota,Cyc2,Alternative e donor,0
STW,65.7,Bacteroidota,Cyc2,Alternative e donor,0
SAW,75.6,Bacteroidota,Cyc2,Alternative e donor,0
STW,51.99,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,88.45,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,92.97,Proteobacteria,Cyc2,Alternative e donor,0
STW,97.47,Proteobacteria,Cyc2,Alternative e donor,0
STW,91,Proteobacteria,Cyc2,Alternative e donor,0
STW,89.11,Proteobacteria,Cyc2,Alternative e donor,0
STW,71.01,Proteobacteria,Cyc2,Alternative e donor,0
STW,81.47,Proteobacteria,Cyc2,Alternative e donor,0
STW,87.01,Proteobacteria,Cyc2,Alternative e donor,0
SAW,88.09,Proteobacteria,Cyc2,Alternative e donor,0
SAW,86.19,Proteobacteria,Cyc2,Alternative e donor,0
Deep,75.98,Proteobacteria,Cyc2,Alternative e donor,0
Deep,81.86,SAR324,Cyc2,Alternative e donor,0
Deep,78.01,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,98.19,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,59.87,Crenarchaeota,Cyc2,Alternative e donor,0
SAW,77.07,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,83.2,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,84.4,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,81.47,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,63.21,Bacteroidota,Cyc2,Alternative e donor,0
SAW,85.39,Bacteroidota,Cyc2,Alternative e donor,0
SAW,87.5,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,74.73,Proteobacteria,Cyc2,Alternative e donor,0
SAW,76.5,Proteobacteria,Cyc2,Alternative e donor,0
SAW,87.65,Proteobacteria,Cyc2,Alternative e donor,0
SAW,78.37,Proteobacteria,Cyc2,Alternative e donor,0
SAW,83.52,Proteobacteria,Cyc2,Alternative e donor,0
SAW,98.61,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,82.3,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,99.28,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,54.63,Crenarchaeota,Cyc2,Alternative e donor,0
STW,94.17,Crenarchaeota,Cyc2,Alternative e donor,0
STW,62.8,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,76.9,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,56.29,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,78.4,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,81.01,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,80.4,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,79.47,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,78.53,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,66.76,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,97.86,Actinobacteriota,Cyc2,Alternative e donor,0
SAW,94.87,Actinobacteriota,Cyc2,Alternative e donor,0
SAW,69.52,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,84,Cyanobacteria,Cyc2,Alternative e donor,0
STW,81.25,Gemmatimonadota,Cyc2,Alternative e donor,0
SAW,61.94,Planctomycetota,Cyc2,Alternative e donor,0
SAW,53.23,Proteobacteria,Cyc2,Alternative e donor,0
SAW,58.12,Proteobacteria,Cyc2,Alternative e donor,0
SAW,77.63,Proteobacteria,Cyc2,Alternative e donor,0
SAW,61.15,Proteobacteria,Cyc2,Alternative e donor,0
SAW,88.12,Proteobacteria,Cyc2,Alternative e donor,0
SAW,55.14,Proteobacteria,Cyc2,Alternative e donor,0
SAW,54.03,Proteobacteria,Cyc2,Alternative e donor,0
STW,55.07,Proteobacteria,Cyc2,Alternative e donor,0
SAW,85.37,Proteobacteria,Cyc2,Alternative e donor,0
STW,73.27,Proteobacteria,Cyc2,Alternative e donor,0
STW,88.64,Proteobacteria,Cyc2,Alternative e donor,0
STW,70.31,Proteobacteria,Cyc2,Alternative e donor,0
STW,85.36,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,96.37,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,90.48,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,51.94,Crenarchaeota,Cyc2,Alternative e donor,0
SAW,65.19,Crenarchaeota,Cyc2,Alternative e donor,0
STW,83.17,Crenarchaeota,Cyc2,Alternative e donor,0
STW,86.8,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,70.8,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,70.48,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,85.6,Thermoplasmatota,Cyc2,Alternative e donor,0
SAW,83.73,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,51.15,Thermoplasmatota,Cyc2,Alternative e donor,0
STW,68.3,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,60.75,Thermoplasmatota,Cyc2,Alternative e donor,0
Deep,67.49,Acidobacteriota,Cyc2,Alternative e donor,0
Deep,50.41,Acidobacteriota,Cyc2,Alternative e donor,0
Deep,79.46,Acidobacteriota,Cyc2,Alternative e donor,0
STW,93.23,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,78.67,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,94.1,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,73.82,Actinobacteriota,Cyc2,Alternative e donor,0
STW,93.59,Actinobacteriota,Cyc2,Alternative e donor,0
Deep,96.15,Actinobacteriota,Cyc2,Alternative e donor,0
SAW,75.93,Actinobacteriota,Cyc2,Alternative e donor,0
STW,84.43,Bacteroidota,Cyc2,Alternative e donor,0
Deep,50.23,Chloroflexota,Cyc2,Alternative e donor,0
Deep,55.22,Chloroflexota,Cyc2,Alternative e donor,0
Deep,90.54,Chloroflexota,Cyc2,Alternative e donor,0
SAW,90.42,Cyanobacteria,Cyc2,Alternative e donor,0
SAW,93.21,Cyanobacteria,Cyc2,Alternative e donor,0
STW,84.45,Gemmatimonadota,Cyc2,Alternative e donor,0
Deep,64.78,Nitrospinota,Cyc2,Alternative e donor,0
SAW,96.29,Planctomycetota,Cyc2,Alternative e donor,0
Deep,95.56,Planctomycetota,Cyc2,Alternative e donor,0
SAW,95.26,Proteobacteria,Cyc2,Alternative e donor,0
SAW,90.43,Proteobacteria,Cyc2,Alternative e donor,0
SAW,90.71,Proteobacteria,Cyc2,Alternative e donor,0
SAW,98.28,Proteobacteria,Cyc2,Alternative e donor,0
SAW,85.93,Proteobacteria,Cyc2,Alternative e donor,0
Deep,72.5,Proteobacteria,Cyc2,Alternative e donor,0
SAW,64.66,Proteobacteria,Cyc2,Alternative e donor,0
Deep,89.66,Proteobacteria,Cyc2,Alternative e donor,0
Deep,53.21,Proteobacteria,Cyc2,Alternative e donor,0
SAW,56.52,Proteobacteria,Cyc2,Alternative e donor,0
Deep,96.49,Proteobacteria,Cyc2,Alternative e donor,0
Deep,78.05,Proteobacteria,Cyc2,Alternative e donor,0
Deep,62.02,Proteobacteria,Cyc2,Alternative e donor,0
STW,65.95,Proteobacteria,Cyc2,Alternative e donor,0
SAW,92.24,SAR324,Cyc2,Alternative e donor,0
Deep,59.13,SAR324,Cyc2,Alternative e donor,0
Deep,94.36,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,82.63,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,81.24,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,84.62,Verrucomicrobiota,Cyc2,Alternative e donor,0
STW,81.97,Verrucomicrobiota,Cyc2,Alternative e donor,0
SAW,97.94,Verrucomicrobiota,Cyc2,Alternative e donor,0
Deep,97.22,Verrucomicrobiota,Cyc2,Alternative e donor,0
